fid,COD_SEC,Densidad,Edad_Prome,Proporcion,Proporci_1,Proporci_2,Indice_env,Indice_juv,Indice_dep,Indice_est,Indice_ree,Razon_prog,Proporci_3,Prop_inmig,Proporci_4,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,mapa_hogares_composici,mapa_hogares_una_mujer_,mapa_hogares_un_hombre_,mapa_hogares_una_mujer1,mapa_hogares_un_hombre1,mapa_hogares_una_muje_1,mapa_hogares_un_hombr_1,mapa_hogares_dos_adulto,mapa_hogares_dos_adul_1,mapa_hogares_dos_adul_2,mapa_hogares_dos_adul_3,mapa_hogares_dos_adul_4,mapa_hogares_dos_adul_5,mapa_hogares_dos_adul_6,mapa_hogares_dos_adul_7,mapa_hogares_tres_adult,mapa_hogares_dos_adul_8,mapa_hogares_dos_adul_9,mapa_hogares_dos_adu_10,mapa_hogares_cuatro_adu,mapa_hogares_cinco_o_m,mapa_hogares_hogar_15_o,mapa_hogares_hogar_con_,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"481","05043",164.41334905,49.59400324,11.3452188,31.76661264,37.75510204,280,35.71428571,75.78347578,82.33766234,45.76271186,93.61702128,14.910859,7.61750405,22.20421394,75108.709,"30142","64458","1196",2.19047619,"567","62","53","82","22","8","2","74","106","20","27","4","16","4","2","42","9","5","0","16","11","1","1","412",Prosperidad,40.443971400000002,-3.674479920000000,75108.709,0.096
"481","05043",164.41334905,49.59400324,11.3452188,31.76661264,37.75510204,280,35.71428571,75.78347578,82.33766234,45.76271186,93.61702128,14.910859,7.61750405,22.20421394,75108.709,"30142","64458","1196",2.19047619,"567","62","53","82","22","8","2","74","106","20","27","4","16","4","2","42","9","5","0","16","11","1","1","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,75108.709,0.096
"482","05044",323.22104266,45.87155963,10.49311927,24.36926606,28.70588235,232.24043716,43.05882353,53.52112676,100.35273369,37.77777778,95.16129032,18.69266055,11.00917431,29.12844037,53995.696,"20563","42163","1701",2.069343066,"860","135","121","116","24","9","3","124","106","38","28","8","27","9","5","54","11","2","1","22","14","2","1","908",Concha Espina,40.450416480000001,-3.677807565000000,50108.015,0.064
"482","05044",323.22104266,45.87155963,10.49311927,24.36926606,28.70588235,232.24043716,43.05882353,53.52112676,100.35273369,37.77777778,95.16129032,18.69266055,11.00917431,29.12844037,53995.696,"20563","42163","1701",2.069343066,"860","135","121","116","24","9","3","124","106","38","28","8","27","9","5","54","11","2","1","22","14","2","1","412",Prosperidad,40.443971400000002,-3.674479920000000,41316.161,0.053
"482","05044",323.22104266,45.87155963,10.49311927,24.36926606,28.70588235,232.24043716,43.05882353,53.52112676,100.35273369,37.77777778,95.16129032,18.69266055,11.00917431,29.12844037,53995.696,"20563","42163","1701",2.069343066,"860","135","121","116","24","9","3","124","106","38","28","8","27","9","5","54","11","2","1","22","14","2","1","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,52351.474,0.067
"483","05045",568.40051911,45.10046056,12.43523316,21.81922855,37.20316623,175.46296296,56.99208443,52.10157618,90.65108514,46.72897196,104.28571429,17.55900979,10.01727116,25.90673575,30581.441,"19657","44182","1697",2.235836627,"788","87","87","94","28","15","4","130","103","47","37","2","20","4","5","58","18","3","0","19","27","0","0","413",Alfonso XIII,40.448246970000000,-3.667915475000000,9174.046,0.012
"483","05045",568.40051911,45.10046056,12.43523316,21.81922855,37.20316623,175.46296296,56.99208443,52.10157618,90.65108514,46.72897196,104.28571429,17.55900979,10.01727116,25.90673575,30581.441,"19657","44182","1697",2.235836627,"788","87","87","94","28","15","4","130","103","47","37","2","20","4","5","58","18","3","0","19","27","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,30581.441,0.039
"483","05045",568.40051911,45.10046056,12.43523316,21.81922855,37.20316623,175.46296296,56.99208443,52.10157618,90.65108514,46.72897196,104.28571429,17.55900979,10.01727116,25.90673575,30581.441,"19657","44182","1697",2.235836627,"788","87","87","94","28","15","4","130","103","47","37","2","20","4","5","58","18","3","0","19","27","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,21947.943,0.028
"484","05046",665.6332704,45.10253456,9.44700461,20.6797235,32.86908078,218.90243902,45.68245125,43.11624073,107.70547945,51.06382979,108,17.45391705,11.29032258,27.99539171,26099.212,"21087","46753","1687",2.188067445,"823","130","120","91","25","7","0","136","77","38","19","5","30","9","1","55","24","3","0","27","25","0","1","908",Concha Espina,40.450416480000001,-3.677807565000000,8765.747,0.011
"484","05046",665.6332704,45.10253456,9.44700461,20.6797235,32.86908078,218.90243902,45.68245125,43.11624073,107.70547945,51.06382979,108,17.45391705,11.29032258,27.99539171,26099.212,"21087","46753","1687",2.188067445,"823","130","120","91","25","7","0","136","77","38","19","5","30","9","1","55","24","3","0","27","25","0","1","413",Alfonso XIII,40.448246970000000,-3.667915475000000,26030.337,0.033
"484","05046",665.6332704,45.10253456,9.44700461,20.6797235,32.86908078,218.90243902,45.68245125,43.11624073,107.70547945,51.06382979,108,17.45391705,11.29032258,27.99539171,26099.212,"21087","46753","1687",2.188067445,"823","130","120","91","25","7","0","136","77","38","19","5","30","9","1","55","24","3","0","27","25","0","1","412",Prosperidad,40.443971400000002,-3.674479920000000,22789.712,0.029
"485","05047",601.47535038,44.74829299,10.80074488,19.80136561,35.10971787,183.33333333,54.54545455,44.09660107,96.48506151,37.96296296,96,15.58038485,8.19366853,26.38112973,26803.42,"20108","44465","1600",2.197802198,"747","125","81","71","26","10","1","126","78","35","28","4","34","12","3","59","13","2","0","19","20","0","0","908",Concha Espina,40.450416480000001,-3.677807565000000,26743.465,0.034
"485","05047",601.47535038,44.74829299,10.80074488,19.80136561,35.10971787,183.33333333,54.54545455,44.09660107,96.48506151,37.96296296,96,15.58038485,8.19366853,26.38112973,26803.42,"20108","44465","1600",2.197802198,"747","125","81","71","26","10","1","126","78","35","28","4","34","12","3","59","13","2","0","19","20","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,23661.700,0.030
"485","05047",601.47535038,44.74829299,10.80074488,19.80136561,35.10971787,183.33333333,54.54545455,44.09660107,96.48506151,37.96296296,96,15.58038485,8.19366853,26.38112973,26803.42,"20108","44465","1600",2.197802198,"747","125","81","71","26","10","1","126","78","35","28","4","34","12","3","59","13","2","0","19","20","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,9672.173,0.012
"486","05048",510.73722681,47.9327957,11.73835125,25.53763441,43.85964912,217.55725191,45.96491228,59.42857143,72.4137931,65.57377049,91.30434783,13.08243728,7.79569892,20.25089606,21866.492,"21581","50637","1114",2.35021097,"486","53","37","60","25","10","1","51","76","24","19","7","24","3","2","45","18","0","0","18","13","0","0","908",Concha Espina,40.450416480000001,-3.677807565000000,21866.492,0.028
"486","05048",510.73722681,47.9327957,11.73835125,25.53763441,43.85964912,217.55725191,45.96491228,59.42857143,72.4137931,65.57377049,91.30434783,13.08243728,7.79569892,20.25089606,21866.492,"21581","50637","1114",2.35021097,"486","53","37","60","25","10","1","51","76","24","19","7","24","3","2","45","18","0","0","18","13","0","0","412",Prosperidad,40.443971400000002,-3.674479920000000,8816.477,0.011
"486","05048",510.73722681,47.9327957,11.73835125,25.53763441,43.85964912,217.55725191,45.96491228,59.42857143,72.4137931,65.57377049,91.30434783,13.08243728,7.79569892,20.25089606,21866.492,"21581","50637","1114",2.35021097,"486","53","37","60","25","10","1","51","76","24","19","7","24","3","2","45","18","0","0","18","13","0","0","909",Cruz del Rayo,40.444264449999999,-3.678348911000000,8618.908,0.011
"487","05049",135.55956767,49.04490501,14.07599309,30.82901554,45.65826331,219.01840491,45.65826331,81.50470219,74.31693989,46.98795181,96.07843137,6.04490501,2.67702936,13.98963731,85485.164,"28268","69099","1124",2.448801743,"474","36","27","61","22","10","2","36","107","21","23","4","17","5","3","45","18","1","0","19","17","0","0","908",Concha Espina,40.450416480000001,-3.677807565000000,85485.164,0.109
"488","05051",233.89640467,48.37186829,13.60057266,28.63278454,44.25,210.52631579,47.5,73.11028501,68.82845188,69.33333333,104.76190476,8.5182534,3.36435218,14.38797423,59770.31,"25201","60402","1378",2.41754386,"581","48","40","91","27","9","0","43","100","39","36","7","17","2","2","47","23","5","0","20","23","1","1","908",Concha Espina,40.450416480000001,-3.677807565000000,19239.492,0.024
"488","05051",233.89640467,48.37186829,13.60057266,28.63278454,44.25,210.52631579,47.5,73.11028501,68.82845188,69.33333333,104.76190476,8.5182534,3.36435218,14.38797423,59770.31,"25201","60402","1378",2.41754386,"581","48","40","91","27","9","0","43","100","39","36","7","17","2","2","47","23","5","0","20","23","1","1","802",Colombia,40.457237440000000,-3.676960210000000,25954.284,0.033
"489","05052",159.27387817,46.36190476,14.82993197,26.05442177,45.16971279,175.68807339,56.91906005,69.15995397,78.80658436,93.10344828,83.11688312,9.31972789,4.21768707,18.02721088,92360.378,"30085","78938","1439",2.684701493,"547","43","29","66","21","14","0","60","85","26","34","7","20","7","5","45","30","5","2","23","23","2","0","908",Concha Espina,40.450416480000001,-3.677807565000000,12714.961,0.016
"489","05052",159.27387817,46.36190476,14.82993197,26.05442177,45.16971279,175.68807339,56.91906005,69.15995397,78.80658436,93.10344828,83.11688312,9.31972789,4.21768707,18.02721088,92360.378,"30085","78938","1439",2.684701493,"547","43","29","66","21","14","0","60","85","26","34","7","20","7","5","45","30","5","2","23","23","2","0","414",Avenida de La Paz,40.453380109999998,-3.662211617000000,7740.899,0.010
"490","05053",71.35260651,44.70807601,16.29453682,22.37529691,34.39490446,137.31778426,72.82377919,63.05189775,68.97905759,72.22222222,64.21052632,8.59857482,3.99049881,14.86935867,295226.711,"34765","98221","2127",3.069264069,"692","17","36","70","25","8","5","58","99","36","39","20","33","10","5","72","36","11","4","41","66","1","0","414",Avenida de La Paz,40.453380109999998,-3.662211617000000,168837.897,0.215
"492","05055",208.11976427,45.03337572,15.19389701,22.75905912,37.15083799,149.79079498,66.75977654,61.16803279,73.35701599,79.06976744,85.18518519,8.58232676,3.05149396,15.70247934,75635.981,"27034","66201","1496",2.424635332,"655","81","54","80","19","18","2","68","90","33","36","8","22","8","5","49","28","5","2","20","26","0","1","802",Colombia,40.457237440000000,-3.676960210000000,12366.841,0.016
"493","05056",323.54100289,47.14368601,13.10580205,27.23549488,38.34586466,207.8125,48.12030075,67.6201373,80.20618557,52.12765957,106.55737705,12.42320819,7.37201365,19.93174061,45312.801,"21845","50119","1435",2.288676236,"658","72","45","100","37","15","0","84","92","37","23","10","23","8","0","52","19","2","1","18","19","0","1","802",Colombia,40.457237440000000,-3.676960210000000,45312.801,0.058
"494","05057",244.58162858,47.51991342,14.02597403,25.97402597,46.66666667,185.18518519,54,66.66666667,66.58653846,33.33333333,81.3559322,8.65800866,3.54978355,16.7965368,47257.511,"23089","53283","1151",2.288270378,"521","48","53","84","13","10","5","67","66","24","33","6","14","3","3","49","19","1","1","11","10","0","1","802",Colombia,40.457237440000000,-3.676960210000000,45409.559,0.058
"495","05058",133.24812994,47.82357724,11.49051491,25.69105691,41.13924051,223.58490566,44.7257384,59.188956,76.13981763,44.28571429,86.30136986,8.02168022,4.11924119,15.66395664,138563.124,"24301","56703","1833",2.338010204,"798","92","69","108","27","9","5","89","115","32","35","9","30","12","2","68","33","5","2","21","34","0","1","908",Concha Espina,40.450416480000001,-3.677807565000000,81148.255,0.103
"495","05058",133.24812994,47.82357724,11.49051491,25.69105691,41.13924051,223.58490566,44.7257384,59.188956,76.13981763,44.28571429,86.30136986,8.02168022,4.11924119,15.66395664,138563.124,"24301","56703","1833",2.338010204,"798","92","69","108","27","9","5","89","115","32","35","9","30","12","2","68","33","5","2","21","34","0","1","802",Colombia,40.457237440000000,-3.676960210000000,106167.799,0.135
"496","05059",492.34120938,44.608,11.86666667,21.06666667,37.34177215,177.52808989,56.32911392,49.10536779,99.6031746,54.34782609,146.15384615,11.6,5.46666667,18.93333333,15244.298,"22529","49870","723",2.211009174,"339","33","35","48","14","5","0","55","36","25","14","2","11","3","1","28","10","1","0","8","10","0","0","802",Colombia,40.457237440000000,-3.676960210000000,15244.298,0.019
"497","05060",479.96742614,45.76608187,12.28070175,22.80701754,33.97435897,185.71428571,53.84615385,54.05405405,88.53503185,31.86813187,161.70212766,10.96491228,6.79824561,19.88304094,28522.434,"23868","54700","1364",2.280936455,"623","87","68","76","22","6","2","85","76","43","26","4","23","4","3","42","14","1","0","23","18","0","0","802",Colombia,40.457237440000000,-3.676960210000000,28522.434,0.036
"498","05061",341.67918018,47.43590952,14.65598492,28.93496701,35.34201954,197.42765273,50.6514658,77.27652464,76.54867257,57.85123967,83.33333333,7.72855796,2.78039585,14.27898209,62149.68,"31841","80217","2112",2.502369668,"864","73","54","120","39","16","3","66","168","49","45","21","33","5","4","53","33","6","2","31","43","0","0","802",Colombia,40.457237440000000,-3.676960210000000,62149.680,0.079
"499","05062",279.2169876,48.50180614,13.60626129,29.19927754,40.6185567,214.60176991,46.59793814,74.84210526,65.50522648,67.36842105,91.04477612,6.26128838,2.28777845,11.43889223,59530.55,"32440","82389","1668",2.515837104,"671","50","51","73","22","12","1","54","143","27","32","11","28","12","6","67","28","6","0","28","20","0","0","908",Concha Espina,40.450416480000001,-3.677807565000000,46317.312,0.059
"499","05062",279.2169876,48.50180614,13.60626129,29.19927754,40.6185567,214.60176991,46.59793814,74.84210526,65.50522648,67.36842105,91.04477612,6.26128838,2.28777845,11.43889223,59530.55,"32440","82389","1668",2.515837104,"671","50","51","73","22","12","1","54","143","27","32","11","28","12","6","67","28","6","0","28","20","0","0","802",Colombia,40.457237440000000,-3.676960210000000,45248.977,0.058
"500","05063",255.78827514,44.36127168,15.14450867,20.23121387,42.28571429,133.58778626,74.85714286,54.74060823,79.74276527,56.57894737,100,7.16763006,2.89017341,11.56069364,33841.33,"28624","90201","862",3.111913357,"283","14","13","24","4","3","1","12","45","18","16","5","13","5","7","35","16","4","1","19","27","0","1","908",Concha Espina,40.450416480000001,-3.677807565000000,33841.330,0.043
"501","05064",219.85993986,44.57519789,13.50043975,22.29551451,30.76923077,165.1465798,60.55226824,55.75342466,94.92656876,45.57823129,108.73786408,15.74318382,9.58663149,22.69129288,103503.739,"34765","98221","2199",2.691554468,"835","107","84","79","36","13","5","95","118","37","40","15","27","12","7","64","23","6","0","23","42","2","0","908",Concha Espina,40.450416480000001,-3.677807565000000,49889.627,0.064
"501","05064",219.85993986,44.57519789,13.50043975,22.29551451,30.76923077,165.1465798,60.55226824,55.75342466,94.92656876,45.57823129,108.73786408,15.74318382,9.58663149,22.69129288,103503.739,"34765","98221","2199",2.691554468,"835","107","84","79","36","13","5","95","118","37","40","15","27","12","7","64","23","6","0","23","42","2","0","802",Colombia,40.457237440000000,-3.676960210000000,8259.738,0.011
"502","05065",551.64131398,45.60016835,11.44781145,21.8013468,38.61003861,190.44117647,52.50965251,49.81084489,93.88753056,32.91139241,155.55555556,9.68013468,4.04040404,15.23569024,21551.209,"28261","57958","1145",2.026548673,"584","95","72","78","23","7","2","86","62","28","21","1","16","6","2","42","15","2","1","14","9","0","2","802",Colombia,40.457237440000000,-3.676960210000000,21551.209,0.027
"503","05066",153.77577138,45.34482759,16.7916042,24.43778111,45.70552147,145.53571429,68.71165644,70.15306122,85.3427896,51.85185185,110.60606061,9.22038981,4.94752624,17.16641679,86811.976,"34765","98221","1317",2.660606061,"510","43","42","56","20","10","4","49","91","23","24","12","14","6","6","45","17","1","1","15","30","1","0","802",Colombia,40.457237440000000,-3.676960210000000,61338.863,0.078
"504","05067",114.24248963,46.19047619,14.36925647,26.1487051,41.53354633,181.97674419,54.95207668,68.11797753,94.27012278,64.33121019,118.55670103,10.35923141,4.05179616,17.33500418,209704.552,"34765","95723","2339",2.738875878,"902","76","94","92","40","8","7","86","123","38","41","19","40","19","12","70","37","9","1","36","51","2","1","1005",Cuzco,40.458295749999998,-3.689950478000000,107418.101,0.137
"504","05067",114.24248963,46.19047619,14.36925647,26.1487051,41.53354633,181.97674419,54.95207668,68.11797753,94.27012278,64.33121019,118.55670103,10.35923141,4.05179616,17.33500418,209704.552,"34765","95723","2339",2.738875878,"902","76","94","92","40","8","7","86","123","38","41","19","40","19","12","70","37","9","1","36","51","2","1","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,45152.165,0.057
"505","05068",129.15124748,43.23822563,16.48411829,20.48192771,37.43315508,124.25249169,80.48128342,58.64465682,85.9450727,78.4,116.12903226,8.98138007,5.31215772,15.00547645,141485.923,"34765","98221","1788",2.945634267,"620","40","53","62","21","12","0","39","79","17","27","21","32","4","8","67","49","5","2","33","48","1","0","1005",Cuzco,40.458295749999998,-3.689950478000000,66341.932,0.084
